# timestamp target input output err de se
23090 33.613525 0.330000 1.000000 33.283525 -0.020000 2.985823
23110 33.613525 0.740000 1.000000 32.873525 0.410000 2.989110
23120 33.613525 0.290000 1.000000 33.323525 -0.450000 2.992443
23130 33.613525 0.340000 1.000000 33.273525 0.050000 2.995770
23140 33.613525 0.340000 1.000000 33.273525 0.000000 2.999097
23150 33.613525 0.350000 1.000000 33.263525 0.010000 3.002424
23170 33.613525 0.680000 1.000000 32.933525 0.330000 3.005717
23180 33.613525 0.340000 1.000000 33.273525 -0.340000 3.009044
23190 33.613525 0.340000 1.000000 33.273525 0.000000 3.012372
23200 33.613525 0.350000 1.000000 33.263525 0.010000 3.015698
23210 33.613525 0.330000 1.000000 33.283525 -0.020000 3.019026
23220 33.613525 0.340000 1.000000 33.273525 0.010000 3.022354
23240 33.613525 0.690000 1.000000 32.923525 0.350000 3.025646
23250 33.613525 0.340000 1.000000 33.273525 -0.350000 3.028973
23260 33.613525 0.340000 1.000000 33.273525 0.000000 3.032301
23270 33.613525 0.340000 1.000000 33.273525 0.000000 3.035628
23280 33.613525 0.340000 1.000000 33.273525 0.000000 3.038955
23290 33.613525 0.350000 1.000000 33.263525 0.010000 3.042282
23310 33.613525 0.760000 1.000000 32.853525 0.410000 3.045567
23320 33.613525 0.270000 1.000000 33.343525 -0.490000 3.048901
23330 33.613525 0.340000 1.000000 33.273525 0.070000 3.052229
23340 33.613525 0.340000 1.000000 33.273525 0.000000 3.055556
23350 33.613525 0.350000 1.000000 33.263525 0.010000 3.058883
23370 33.613525 0.670000 1.000000 32.943525 0.320000 3.062177
23380 33.613525 0.340000 1.000000 33.273525 -0.330000 3.065504
23390 33.613525 0.340000 1.000000 33.273525 0.000000 3.068832
23400 33.613525 0.360000 1.000000 33.253525 0.020000 3.072157
23410 33.613525 0.430000 1.000000 33.183525 0.070000 3.075475
23420 33.613525 0.240000 1.000000 33.373525 -0.190000 3.078813
23440 33.613525 0.680000 1.000000 32.933525 0.440000 3.082106
23450 33.613525 0.340000 1.000000 33.273525 -0.340000 3.085433
23460 33.613525 0.340000 1.000000 33.273525 0.000000 3.088761
23470 33.613525 0.350000 1.000000 33.263525 0.010000 3.092087
23480 33.613525 0.340000 1.000000 33.273525 -0.010000 3.095414
23490 33.613525 0.340000 1.000000 33.273525 0.000000 3.098742
23510 33.613525 0.730000 1.000000 32.883525 0.390000 3.102030
23520 33.613525 0.300000 1.000000 33.313525 -0.430000 3.105361
23530 33.613525 0.340000 1.000000 33.273525 0.040000 3.108689
23540 33.613525 0.340000 1.000000 33.273525 0.000000 3.112016
23550 33.613525 0.340000 1.000000 33.273525 0.000000 3.115344
23570 33.613525 0.690000 1.000000 32.923525 0.350000 3.118636
23580 33.613525 0.340000 1.000000 33.273525 -0.350000 3.121963
23590 33.613525 0.340000 1.000000 33.273525 0.000000 3.125291
23600 33.613525 0.350000 1.000000 33.263525 0.010000 3.128617
23610 33.613525 0.330000 1.000000 33.283525 -0.020000 3.131945
23620 33.613525 0.340000 1.000000 33.273525 0.010000 3.135273
23640 33.613525 0.690000 1.000000 32.923525 0.350000 3.138565
23650 33.613525 0.340000 1.000000 33.273525 -0.350000 3.141892
23660 33.613525 0.350000 1.000000 33.263525 0.010000 3.145219
23670 33.613525 0.340000 1.000000 33.273525 -0.010000 3.148546
23680 33.613525 0.340000 1.000000 33.273525 0.000000 3.151873
23690 33.613525 0.350000 1.000000 33.263525 0.010000 3.155200
23710 33.613525 0.750000 1.000000 32.863525 0.400000 3.158486
23720 33.613525 0.280000 1.000000 33.333525 -0.470000 3.161819
23730 33.613525 0.340000 1.000000 33.273525 0.060000 3.165147
23740 33.613525 0.340000 1.000000 33.273525 0.000000 3.168474
23750 33.613525 0.350000 1.000000 33.263525 0.010000 3.171801
23770 33.613525 0.680000 1.000000 32.933525 0.330000 3.175094
23780 33.613525 0.350000 1.000000 33.263525 -0.330000 3.178420
23790 33.613525 0.340000 1.000000 33.273525 -0.010000 3.181748
23800 33.613525 0.360000 1.000000 33.253525 0.020000 3.185073
23810 33.613525 0.330000 1.000000 33.283525 -0.030000 3.188401
23820 33.613525 0.340000 1.000000 33.273525 0.010000 3.191729
23840 33.613525 0.690000 1.000000 32.923525 0.350000 3.195021
23850 33.613525 0.350000 1.000000 33.263525 -0.340000 3.198347
23860 33.613525 0.340000 1.000000 33.273525 -0.010000 3.201675
23870 33.613525 0.340000 1.000000 33.273525 0.000000 3.205002
23880 33.613525 0.340000 1.000000 33.273525 0.000000 3.208329
23890 33.613525 0.350000 1.000000 33.263525 0.010000 3.211656
23910 33.613525 0.750000 1.000000 32.863525 0.400000 3.214942
23920 33.613525 0.280000 1.000000 33.333525 -0.470000 3.218275
23930 33.613525 0.350000 1.000000 33.263525 0.070000 3.221602
23940 33.613525 0.340000 1.000000 33.273525 -0.010000 3.224929
23950 33.613525 0.340000 1.000000 33.273525 0.000000 3.228257
23970 33.613525 0.680000 1.000000 32.933525 0.340000 3.231550
23980 33.613525 0.350000 1.000000 33.263525 -0.330000 3.234876
23990 33.613525 0.340000 1.000000 33.273525 -0.010000 3.238204
24000 33.613525 0.360000 1.000000 33.253525 0.020000 3.241529
24010 33.613525 0.320000 1.000000 33.293525 -0.040000 3.244858
24020 33.613525 0.350000 1.000000 33.263525 0.030000 3.248185
24040 33.613525 0.680000 1.000000 32.933525 0.330000 3.251478
24050 33.613525 0.350000 1.000000 33.263525 -0.330000 3.254804
24060 33.613525 0.340000 1.000000 33.273525 -0.010000 3.258132
24070 33.613525 0.340000 1.000000 33.273525 0.000000 3.261459
24080 33.613525 0.350000 1.000000 33.263525 0.010000 3.264785
24090 33.613525 0.330000 1.000000 33.283525 -0.020000 3.268114
24110 33.613525 0.750000 1.000000 32.863525 0.420000 3.271400
24120 33.613525 0.270000 1.000000 33.343525 -0.480000 3.274734
24130 33.613525 0.340000 1.000000 33.273525 0.070000 3.278062
24140 33.613525 0.350000 1.000000 33.263525 0.010000 3.281388
24150 33.613525 0.340000 1.000000 33.273525 -0.010000 3.284716
24170 33.613525 0.680000 1.000000 32.933525 0.340000 3.288009
24180 33.613525 0.340000 1.000000 33.273525 -0.340000 3.291336
24190 33.613525 0.350000 1.000000 33.263525 0.010000 3.294663
24200 33.613525 0.360000 1.000000 33.253525 0.010000 3.297988
24210 33.613525 0.330000 1.000000 33.283525 -0.030000 3.301316
24220 33.613525 0.340000 1.000000 33.273525 0.010000 3.304644
24240 33.613525 0.690000 1.000000 32.923525 0.350000 3.307936
24250 33.613525 0.340000 1.000000 33.273525 -0.350000 3.311263
24260 33.613525 0.350000 1.000000 33.263525 0.010000 3.314590
24270 33.613525 0.340000 1.000000 33.273525 -0.010000 3.317917
24280 33.613525 0.340000 1.000000 33.273525 0.000000 3.321244
24290 33.613525 0.350000 1.000000 33.263525 0.010000 3.324571
24310 33.613525 0.740000 1.000000 32.873525 0.390000 3.327858
24320 33.613525 0.290000 1.000000 33.323525 -0.450000 3.331190
24330 33.613525 0.350000 1.000000 33.263525 0.060000 3.334517
24340 33.613525 0.340000 1.000000 33.273525 -0.010000 3.337844
24350 33.613525 0.350000 1.000000 33.263525 0.010000 3.341171
24370 33.613525 0.680000 1.000000 32.933525 0.330000 3.344464
24380 33.613525 0.350000 1.000000 33.263525 -0.330000 3.347790
24390 33.613525 0.340000 1.000000 33.273525 -0.010000 3.351118
24400 33.613525 0.360000 1.000000 33.253525 0.020000 3.354443
24410 33.613525 0.330000 1.000000 33.283525 -0.030000 3.357771
24420 33.613525 0.340000 1.000000 33.273525 0.010000 3.361099
24440 33.613525 0.690000 1.000000 32.923525 0.350000 3.364391
24450 33.613525 0.340000 1.000000 33.273525 -0.350000 3.367718
24460 33.613525 0.350000 1.000000 33.263525 0.010000 3.371045
24470 33.613525 0.340000 1.000000 33.273525 -0.010000 3.374372
24480 33.613525 0.340000 1.000000 33.273525 0.000000 3.377699
24490 33.613525 0.340000 1.000000 33.273525 0.000000 3.381027
24510 33.613525 0.790000 1.000000 32.823525 0.450000 3.384309
24520 33.613525 0.240000 1.000000 33.373525 -0.550000 3.387646
24530 33.613525 0.430000 1.000000 33.183525 0.190000 3.390965
24550 33.613525 0.600000 1.000000 33.013525 0.170000 3.394266
24560 33.613525 0.350000 1.000000 33.263525 -0.250000 3.397592
24570 33.613525 0.340000 1.000000 33.273525 -0.010000 3.400920
24580 33.613525 0.340000 1.000000 33.273525 0.000000 3.404247
24590 33.613525 0.340000 1.000000 33.273525 0.000000 3.407575
24600 33.613525 0.350000 1.000000 33.263525 0.010000 3.410901
24620 33.613525 0.670000 1.000000 32.943525 0.320000 3.414195
24630 33.613525 0.350000 1.000000 33.263525 -0.320000 3.417522
24640 33.613525 0.340000 1.000000 33.273525 -0.010000 3.420849
24650 33.613525 0.340000 1.000000 33.273525 0.000000 3.424176
24660 33.613525 0.340000 1.000000 33.273525 0.000000 3.427504
24670 33.613525 0.350000 1.000000 33.263525 0.010000 3.430830
24690 33.613525 0.680000 1.000000 32.933525 0.330000 3.434123
24700 33.613525 0.370000 1.000000 33.243525 -0.310000 3.437448
24710 33.613525 0.370000 1.000000 33.243525 0.000000 3.440772
24720 33.613525 0.280000 1.000000 33.333525 -0.090000 3.444105
24730 33.613525 0.340000 1.000000 33.273525 0.060000 3.447433
24740 33.613525 0.340000 1.000000 33.273525 0.000000 3.450760
24760 33.613525 0.680000 1.000000 32.933525 0.340000 3.454053
24770 33.613525 0.340000 1.000000 33.273525 -0.340000 3.457381
24780 33.613525 0.340000 1.000000 33.273525 0.000000 3.460708
24790 33.613525 0.340000 1.000000 33.273525 0.000000 3.464036
24800 33.613525 0.360000 1.000000 33.253525 0.020000 3.467361
24810 33.613525 0.330000 1.000000 33.283525 -0.030000 3.470689
24830 33.613525 0.690000 1.000000 32.923525 0.360000 3.473982
24840 33.613525 0.340000 1.000000 33.273525 -0.350000 3.477309
24850 33.613525 0.350000 1.000000 33.263525 0.010000 3.480635
24860 33.613525 0.340000 1.000000 33.273525 -0.010000 3.483963
24870 33.613525 0.340000 1.000000 33.273525 0.000000 3.487290
24880 33.613525 0.340000 1.000000 33.273525 0.000000 3.490617
24900 33.613525 0.730000 1.000000 32.883525 0.390000 3.493906
24910 33.613525 0.380000 1.000000 33.233525 -0.350000 3.497229
24920 33.613525 0.270000 1.000000 33.343525 -0.110000 3.500563
24930 33.613525 0.350000 1.000000 33.263525 0.080000 3.503890
24940 33.613525 0.340000 1.000000 33.273525 -0.010000 3.507217
24960 33.613525 0.680000 1.000000 32.933525 0.340000 3.510510
24970 33.613525 0.340000 1.000000 33.273525 -0.340000 3.513838
24980 33.613525 0.340000 1.000000 33.273525 0.000000 3.517165
24990 33.613525 0.350000 1.000000 33.263525 0.010000 3.520492
25000 33.613525 0.350000 1.000000 33.263525 0.000000 3.523818
25010 33.613525 0.330000 1.000000 33.283525 -0.020000 3.527146
25030 33.613525 0.690000 1.000000 32.923525 0.360000 3.530439
25040 33.613525 0.350000 1.000000 33.263525 -0.340000 3.533765
25050 33.613525 0.400000 1.000000 33.213525 0.050000 3.537086
25060 33.613525 0.280000 1.000000 33.333525 -0.120000 3.540420
25070 33.613525 0.340000 1.000000 33.273525 0.060000 3.543747
25080 33.613525 0.350000 1.000000 33.263525 0.010000 3.547073
25100 33.613525 0.710000 1.000000 32.903525 0.360000 3.550364
25110 33.613525 0.380000 1.000000 33.233525 -0.330000 3.553687
25120 33.613525 0.270000 1.000000 33.343525 -0.110000 3.557021
25130 33.613525 0.340000 1.000000 33.273525 0.070000 3.560349
25140 33.613525 0.340000 1.000000 33.273525 0.000000 3.563676
25150 33.613525 0.350000 1.000000 33.263525 0.010000 3.567002
25170 33.613525 0.680000 1.000000 32.933525 0.330000 3.570296
25180 33.613525 0.340000 1.000000 33.273525 -0.340000 3.573623
25190 33.613525 0.340000 1.000000 33.273525 0.000000 3.576951
25200 33.613525 0.360000 1.000000 33.253525 0.020000 3.580276
25210 33.613525 0.330000 1.000000 33.283525 -0.030000 3.583604
25220 33.613525 0.340000 1.000000 33.273525 0.010000 3.586932
25240 33.613525 0.680000 1.000000 32.933525 0.340000 3.590225
25250 33.613525 0.340000 1.000000 33.273525 -0.340000 3.593552
25260 33.613525 0.340000 1.000000 33.273525 0.000000 3.596880
25270 33.613525 0.340000 1.000000 33.273525 0.000000 3.600207
25280 33.613525 0.340000 1.000000 33.273525 0.000000 3.603534
25290 33.613525 0.340000 1.000000 33.273525 0.000000 3.606862
25310 33.613525 0.740000 1.000000 32.873525 0.400000 3.610149
25320 33.613525 0.290000 1.000000 33.323525 -0.450000 3.613481
25330 33.613525 0.340000 1.000000 33.273525 0.050000 3.616809
25340 33.613525 0.340000 1.000000 33.273525 0.000000 3.620136
25350 33.613525 0.340000 1.000000 33.273525 0.000000 3.623463
25370 33.613525 0.670000 1.000000 32.943525 0.330000 3.626758
25380 33.613525 0.340000 1.000000 33.273525 -0.330000 3.630085
25390 33.613525 0.340000 1.000000 33.273525 0.000000 3.633413
25400 33.613525 0.350000 1.000000 33.263525 0.010000 3.636739
25410 33.613525 0.330000 1.000000 33.283525 -0.020000 3.640067
25420 33.613525 0.340000 1.000000 33.273525 0.010000 3.643395
25440 33.613525 0.690000 1.000000 32.923525 0.350000 3.646687
25450 33.613525 0.340000 1.000000 33.273525 -0.350000 3.650014
25460 33.613525 0.390000 1.000000 33.223525 0.050000 3.653337
25470 33.613525 0.300000 1.000000 33.313525 -0.090000 3.656668
25480 33.613525 0.340000 1.000000 33.273525 0.040000 3.659995
25490 33.613525 0.350000 1.000000 33.263525 0.010000 3.663322
25510 33.613525 0.750000 1.000000 32.863525 0.400000 3.666608
25520 33.613525 0.280000 1.000000 33.333525 -0.470000 3.669941
25530 33.613525 0.340000 1.000000 33.273525 0.060000 3.673269
25540 33.613525 0.340000 1.000000 33.273525 0.000000 3.676596
25550 33.613525 0.350000 1.000000 33.263525 0.010000 3.679922
25570 33.613525 0.690000 1.000000 32.923525 0.340000 3.683215
25580 33.613525 0.340000 1.000000 33.273525 -0.350000 3.686542
25590 33.613525 0.340000 1.000000 33.273525 0.000000 3.689870
25600 33.613525 0.360000 1.000000 33.253525 0.020000 3.693195
25610 33.613525 0.330000 1.000000 33.283525 -0.030000 3.696523
25620 33.613525 0.350000 1.000000 33.263525 0.020000 3.699850
25640 33.613525 0.690000 1.000000 32.923525 0.340000 3.703142
25650 33.613525 0.340000 1.000000 33.273525 -0.350000 3.706469
25660 33.613525 0.350000 1.000000 33.263525 0.010000 3.709796
25670 33.613525 0.340000 1.000000 33.273525 -0.010000 3.713123
25680 33.613525 0.350000 1.000000 33.263525 0.010000 3.716449
25690 33.613525 0.340000 1.000000 33.273525 -0.010000 3.719777
25710 33.613525 0.750000 1.000000 32.863525 0.410000 3.723063
25720 33.613525 0.280000 1.000000 33.333525 -0.470000 3.726396
25730 33.613525 0.340000 1.000000 33.273525 0.060000 3.729724
25740 33.613525 0.350000 1.000000 33.263525 0.010000 3.733050
25750 33.613525 0.340000 1.000000 33.273525 -0.010000 3.736377
25770 33.613525 0.690000 1.000000 32.923525 0.350000 3.739670
25780 33.613525 0.330000 1.000000 33.283525 -0.360000 3.742998
25790 33.613525 0.340000 1.000000 33.273525 0.010000 3.746325
25800 33.613525 0.360000 1.000000 33.253525 0.020000 3.749651
25810 33.613525 0.320000 1.000000 33.293525 -0.040000 3.752980
25820 33.613525 0.350000 1.000000 33.263525 0.030000 3.756307
25840 33.613525 0.680000 1.000000 32.933525 0.330000 3.759600
25850 33.613525 0.350000 1.000000 33.263525 -0.330000 3.762926
25860 33.613525 0.340000 1.000000 33.273525 -0.010000 3.766254
25870 33.613525 0.370000 1.000000 33.243525 0.030000 3.769578
25880 33.613525 0.310000 1.000000 33.303525 -0.060000 3.772908
25890 33.613525 0.340000 1.000000 33.273525 0.030000 3.776236
25910 33.613525 0.750000 1.000000 32.863525 0.410000 3.779522
25920 33.613525 0.280000 1.000000 33.333525 -0.470000 3.782855
25930 33.613525 0.340000 1.000000 33.273525 0.060000 3.786183
25940 33.613525 0.340000 1.000000 33.273525 0.000000 3.789510
25950 33.613525 0.340000 1.000000 33.273525 0.000000 3.792837
25970 33.613525 0.690000 1.000000 32.923525 0.350000 3.796130
25980 33.613525 0.330000 1.000000 33.283525 -0.360000 3.799458
25990 33.613525 0.340000 1.000000 33.273525 0.010000 3.802785
26000 33.613525 0.350000 1.000000 33.263525 0.010000 3.806112
26010 33.613525 0.330000 1.000000 33.283525 -0.020000 3.809440
26020 33.613525 0.340000 1.000000 33.273525 0.010000 3.812768
26040 33.613525 0.680000 1.000000 32.933525 0.340000 3.816061
26050 33.613525 0.350000 1.000000 33.263525 -0.330000 3.819387
26060 33.613525 0.340000 1.000000 33.273525 -0.010000 3.822715
26070 33.613525 0.340000 1.000000 33.273525 0.000000 3.826042
26080 33.613525 0.350000 1.000000 33.263525 0.010000 3.829368
26090 33.613525 0.330000 1.000000 33.283525 -0.020000 3.832697
26110 33.613525 0.760000 1.000000 32.853525 0.430000 3.835982
26120 33.613525 0.270000 1.000000 33.343525 -0.490000 3.839316
26130 33.613525 0.350000 1.000000 33.263525 0.080000 3.842643
26140 33.613525 0.340000 1.000000 33.273525 -0.010000 3.845970
26150 33.613525 0.340000 1.000000 33.273525 0.000000 3.849297
26170 33.613525 0.690000 1.000000 32.923525 0.350000 3.852590
26180 33.613525 0.340000 1.000000 33.273525 -0.350000 3.855917
26190 33.613525 0.340000 1.000000 33.273525 0.000000 3.859244
26200 33.613525 0.350000 1.000000 33.263525 0.010000 3.862571
26210 33.613525 0.330000 1.000000 33.283525 -0.020000 3.865899
26220 33.613525 0.350000 1.000000 33.263525 0.020000 3.869226
26240 33.613525 0.680000 1.000000 32.933525 0.330000 3.872519
26250 33.613525 0.340000 1.000000 33.273525 -0.340000 3.875846
26260 33.613525 0.350000 1.000000 33.263525 0.010000 3.879173
26270 33.613525 0.340000 1.000000 33.273525 -0.010000 3.882500
26290 33.613525 0.680000 1.000000 32.933525 0.340000 3.885793
26300 33.613525 0.380000 1.000000 33.233525 -0.300000 3.889117
26310 33.613525 0.360000 1.000000 33.253525 -0.020000 3.892442
26320 33.613525 0.280000 1.000000 33.333525 -0.080000 3.895775
26330 33.613525 0.350000 1.000000 33.263525 0.070000 3.899102
26340 33.613525 0.340000 1.000000 33.273525 -0.010000 3.902429
26360 33.613525 0.680000 1.000000 32.933525 0.340000 3.905722
26370 33.613525 0.350000 1.000000 33.263525 -0.330000 3.909049
26380 33.613525 0.340000 1.000000 33.273525 -0.010000 3.912376
26390 33.613525 0.340000 1.000000 33.273525 0.000000 3.915703
26400 33.613525 0.360000 1.000000 33.253525 0.020000 3.919029
26410 33.613525 0.320000 1.000000 33.293525 -0.040000 3.922358
26430 33.613525 0.690000 1.000000 32.923525 0.370000 3.925651
26440 33.613525 0.340000 1.000000 33.273525 -0.350000 3.928978
26450 33.613525 0.340000 1.000000 33.273525 0.000000 3.932305
26460 33.613525 0.340000 1.000000 33.273525 0.000000 3.935633
26470 33.613525 0.350000 1.000000 33.263525 0.010000 3.938959
26480 33.613525 0.340000 1.000000 33.273525 -0.010000 3.942286
26500 33.613525 0.720000 1.000000 32.893525 0.380000 3.945576
26510 33.613525 0.370000 1.000000 33.243525 -0.350000 3.948900
26520 33.613525 0.280000 1.000000 33.333525 -0.090000 3.952233
26530 33.613525 0.340000 1.000000 33.273525 0.060000 3.955561
26540 33.613525 0.340000 1.000000 33.273525 0.000000 3.958888
26550 33.613525 0.340000 1.000000 33.273525 0.000000 3.962215
26570 33.613525 0.680000 1.000000 32.933525 0.340000 3.965509
26580 33.613525 0.330000 1.000000 33.283525 -0.350000 3.968837
26590 33.613525 0.350000 1.000000 33.263525 0.020000 3.972163
26600 33.613525 0.350000 1.000000 33.263525 0.000000 3.975490
26610 33.613525 0.330000 1.000000 33.283525 -0.020000 3.978818
26620 33.613525 0.340000 1.000000 33.273525 0.010000 3.982146
26640 33.613525 0.690000 1.000000 32.923525 0.350000 3.985438
26650 33.613525 0.340000 1.000000 33.273525 -0.350000 3.988765
26660 33.613525 0.340000 1.000000 33.273525 0.000000 3.992093
26670 33.613525 0.340000 1.000000 33.273525 0.000000 3.995420
26680 33.613525 0.350000 1.000000 33.263525 0.010000 3.998746
26700 33.613525 0.720000 1.000000 32.893525 0.370000 4.002036
26710 33.613525 0.370000 1.000000 33.243525 -0.350000 4.005360
26720 33.613525 0.290000 1.000000 33.323525 -0.080000 4.008692
26730 33.613525 0.340000 1.000000 33.273525 0.050000 4.012020
26740 33.613525 0.350000 1.000000 33.263525 0.010000 4.015346
26750 33.613525 0.340000 1.000000 33.273525 -0.010000 4.018673
26770 33.613525 0.680000 1.000000 32.933525 0.340000 4.021967
26780 33.613525 0.350000 1.000000 33.263525 -0.330000 4.025293
26790 33.613525 0.430000 1.000000 33.183525 0.080000 4.028611
26800 33.613525 0.270000 1.000000 33.343525 -0.160000 4.031946
26810 33.613525 0.330000 1.000000 33.283525 0.060000 4.035274
26820 33.613525 0.340000 1.000000 33.273525 0.010000 4.038602
26840 33.613525 0.690000 1.000000 32.923525 0.350000 4.041894
26850 33.613525 0.350000 1.000000 33.263525 -0.340000 4.045220
26860 33.613525 0.340000 1.000000 33.273525 -0.010000 4.048548
26870 33.613525 0.340000 1.000000 33.273525 0.000000 4.051875
26880 33.613525 0.350000 1.000000 33.263525 0.010000 4.055201
26890 33.613525 0.340000 1.000000 33.273525 -0.010000 4.058529
26910 33.613525 0.750000 1.000000 32.863525 0.410000 4.061815
26920 33.613525 0.270000 1.000000 33.343525 -0.480000 4.065149
26930 33.613525 0.340000 1.000000 33.273525 0.070000 4.068477
26940 33.613525 0.340000 1.000000 33.273525 0.000000 4.071804
26950 33.613525 0.350000 1.000000 33.263525 0.010000 4.075130
26970 33.613525 0.680000 1.000000 32.933525 0.330000 4.078424
26980 33.613525 0.340000 1.000000 33.273525 -0.340000 4.081751
26990 33.613525 0.350000 1.000000 33.263525 0.010000 4.085077
27000 33.613525 0.360000 1.000000 33.253525 0.010000 4.088403
27010 33.613525 0.320000 1.000000 33.293525 -0.040000 4.091732
27020 33.613525 0.350000 1.000000 33.263525 0.030000 4.095058
27040 33.613525 0.680000 1.000000 32.933525 0.330000 4.098352
27050 33.613525 0.350000 1.000000 33.263525 -0.330000 4.101678
27060 33.613525 0.340000 1.000000 33.273525 -0.010000 4.105006
27070 33.613525 0.340000 1.000000 33.273525 0.000000 4.108333
27080 33.613525 0.350000 1.000000 33.263525 0.010000 4.111659
27090 33.613525 0.330000 1.000000 33.283525 -0.020000 4.114988
27110 33.613525 0.760000 1.000000 32.853525 0.430000 4.118273
27120 33.613525 0.270000 1.000000 33.343525 -0.490000 4.121607
27130 33.613525 0.340000 1.000000 33.273525 0.070000 4.124935
27140 33.613525 0.340000 1.000000 33.273525 0.000000 4.128262
27150 33.613525 0.340000 1.000000 33.273525 0.000000 4.131589
27170 33.613525 0.680000 1.000000 32.933525 0.340000 4.134883
27180 33.613525 0.340000 1.000000 33.273525 -0.340000 4.138210
27190 33.613525 0.340000 1.000000 33.273525 0.000000 4.141537
27200 33.613525 0.360000 1.000000 33.253525 0.020000 4.144863
27210 33.613525 0.330000 1.000000 33.283525 -0.030000 4.148191
27220 33.613525 0.340000 1.000000 33.273525 0.010000 4.151518
27240 33.613525 0.680000 1.000000 32.933525 0.340000 4.154812
27250 33.613525 0.350000 1.000000 33.263525 -0.330000 4.158138
27260 33.613525 0.340000 1.000000 33.273525 -0.010000 4.161466
27270 33.613525 0.350000 1.000000 33.263525 0.010000 4.164792
27280 33.613525 0.340000 1.000000 33.273525 -0.010000 4.168119
27290 33.613525 0.350000 1.000000 33.263525 0.010000 4.171446
27310 33.613525 0.760000 1.000000 32.853525 0.410000 4.174731
27320 33.613525 0.270000 1.000000 33.343525 -0.490000 4.178065
27330 33.613525 0.340000 1.000000 33.273525 0.070000 4.181393
27340 33.613525 0.340000 1.000000 33.273525 0.000000 4.184720
27350 33.613525 0.350000 1.000000 33.263525 0.010000 4.188046
27370 33.613525 0.680000 1.000000 32.933525 0.330000 4.191340
27380 33.613525 0.340000 1.000000 33.273525 -0.340000 4.194667
27390 33.613525 0.350000 1.000000 33.263525 0.010000 4.197993
27400 33.613525 0.360000 1.000000 33.253525 0.010000 4.201319
27410 33.613525 0.330000 1.000000 33.283525 -0.030000 4.204647
27420 33.613525 0.340000 1.000000 33.273525 0.010000 4.207974
27440 33.613525 0.690000 1.000000 32.923525 0.350000 4.211267
27450 33.613525 0.340000 1.000000 33.273525 -0.350000 4.214594
27460 33.613525 0.350000 1.000000 33.263525 0.010000 4.217921
27470 33.613525 0.340000 1.000000 33.273525 -0.010000 4.221248
27480 33.613525 0.350000 1.000000 33.263525 0.010000 4.224574
27490 33.613525 0.350000 1.000000 33.263525 0.000000 4.227901
27510 33.613525 0.750000 1.000000 32.863525 0.400000 4.231187
27520 33.613525 0.270000 1.000000 33.343525 -0.480000 4.234521
27530 33.613525 0.350000 1.000000 33.263525 0.080000 4.237848
27540 33.613525 0.340000 1.000000 33.273525 -0.010000 4.241175
27550 33.613525 0.480000 1.000000 33.133525 0.140000 4.244488
27570 33.613525 0.550000 1.000000 33.063525 0.070000 4.247795
27580 33.613525 0.350000 1.000000 33.263525 -0.200000 4.251121
27590 33.613525 0.340000 1.000000 33.273525 -0.010000 4.254448
27600 33.613525 0.350000 1.000000 33.263525 0.010000 4.257775
27620 33.613525 0.660000 1.000000 32.953525 0.310000 4.261070
27630 33.613525 0.350000 1.000000 33.263525 -0.310000 4.264396
27640 33.613525 0.340000 1.000000 33.273525 -0.010000 4.267724
27650 33.613525 0.340000 1.000000 33.273525 0.000000 4.271051
27660 33.613525 0.340000 1.000000 33.273525 0.000000 4.274379
27670 33.613525 0.350000 1.000000 33.263525 0.010000 4.277705
27690 33.613525 0.680000 1.000000 32.933525 0.330000 4.280998
27700 33.613525 0.380000 1.000000 33.233525 -0.300000 4.284322
27710 33.613525 0.510000 1.000000 33.103525 0.130000 4.287632
27720 33.613525 0.140000 1.000000 33.473525 -0.370000 4.290979
27730 33.613525 0.340000 1.000000 33.273525 0.200000 4.294307
27750 33.613525 0.690000 1.000000 32.923525 0.350000 4.297599
27760 33.613525 0.340000 1.000000 33.273525 -0.350000 4.300926
27770 33.613525 0.340000 1.000000 33.273525 0.000000 4.304254
27780 33.613525 0.340000 1.000000 33.273525 0.000000 4.307581
27790 33.613525 0.340000 1.000000 33.273525 0.000000 4.310908
27800 33.613525 0.360000 1.000000 33.253525 0.020000 4.314234
27820 33.613525 0.670000 1.000000 32.943525 0.310000 4.317528
27830 33.613525 0.340000 1.000000 33.273525 -0.330000 4.320855
27840 33.613525 0.340000 1.000000 33.273525 0.000000 4.324183
27850 33.613525 0.350000 1.000000 33.263525 0.010000 4.327509
27860 33.613525 0.340000 1.000000 33.273525 -0.010000 4.330837
27870 33.613525 0.340000 1.000000 33.273525 0.000000 4.334164
27890 33.613525 0.690000 1.000000 32.923525 0.350000 4.337456
27900 33.613525 0.380000 1.000000 33.233525 -0.310000 4.340780
27910 33.613525 0.370000 1.000000 33.243525 -0.010000 4.344104
27920 33.613525 0.280000 1.000000 33.333525 -0.090000 4.347437
27930 33.613525 0.350000 1.000000 33.263525 0.070000 4.350764
27940 33.613525 0.340000 1.000000 33.273525 -0.010000 4.354091
27960 33.613525 0.690000 1.000000 32.923525 0.350000 4.357383
27970 33.613525 0.340000 1.000000 33.273525 -0.350000 4.360711
27980 33.613525 0.340000 1.000000 33.273525 0.000000 4.364038
27990 33.613525 0.340000 1.000000 33.273525 0.000000 4.367365
28000 33.613525 0.360000 1.000000 33.253525 0.020000 4.370691
28010 33.613525 0.330000 1.000000 33.283525 -0.030000 4.374019
